E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/039b1c58.jpg,245,57,711,481,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/d9f3391e.jpg,110,126,696,333,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0629271e.jpg,3,10,1047,267,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/16ab37f5.jpg,15,200,1032,365,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/07480326.jpg,14,71,435,163,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/aac0a65f.jpg,8,9,1039,300,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bf53fcf1.jpg,0,52,688,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/b591eaec.jpg,6,20,1034,291,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7f292f4a.jpg,20,13,1038,285,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/5ceaabc1.jpg,57,19,905,579,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0243ca95.jpg,7,5,1039,343,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/3aae2e8e.jpg,37,156,968,444,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/764be8b6.jpg,6,9,1031,451,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/cd3f2635.jpg,151,4,766,598,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/acc99c20.jpg,12,89,681,324,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0d06e4da.jpg,5,4,1044,416,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/608536fd.jpg,8,11,1041,488,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/91b704dc.jpg,6,2,1038,316,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/bb683c53.jpg,148,243,842,466,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/f2677a33.jpg,32,122,1001,479,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/7dc32410.jpg,25,231,526,411,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/075a3b48.jpg,72,99,637,294,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/00be9148.jpg,38,97,980,495,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/02453c9f.jpg,276,99,850,411,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/01daeb5a.jpg,86,259,923,422,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/03500d61.jpg,14,121,1043,310,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/06a2edf4.jpg,15,58,618,186,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/07ecc5ba.jpg,34,242,1017,437,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/07eee8cb.jpg,6,4,1028,225,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/080fd2a9.jpg,1,32,1032,216,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/081ec076.jpg,3,2,1047,187,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/08254c44.jpg,57,287,1005,410,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0a342e77.jpg,11,14,820,160,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0b101019.jpg,1,4,914,169,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0b708127.jpg,41,166,1025,340,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0c64ae81.jpg,9,123,673,260,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0db4410f.jpg,12,27,1044,225,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0e6ac93b.jpg,6,2,846,168,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0eff71ec.jpg,2,3,1038,214,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0f399c2a.jpg,2,8,1044,199,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0fa288cf.jpg,35,174,1004,389,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/0fb6482b.jpg,30,220,989,380,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/104713f3.jpg,48,183,994,354,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/108b023e.jpg,4,5,1044,204,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1144cf5b.jpg,8,17,1043,199,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/114903fe.jpg,1,5,1047,197,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/115546d2.jpg,30,220,1017,417,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/119bba45.jpg,9,13,1036,162,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/121df957.jpg,80,159,966,338,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/12371bd5.jpg,6,132,1048,309,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13151a25.jpg,9,155,680,257,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/132a8bad.jpg,20,11,1049,184,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13357a9c.jpg,12,95,1038,271,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1337b76c.jpg,12,7,1041,160,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/13d7baad.jpg,11,101,713,218,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/14811aed.jpg,1,1,675,121,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/14944e45.jpg,318,396,880,578,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/15033ddb.jpg,79,209,900,344,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/16456265.jpg,4,2,1045,161,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/164f8cc4.jpg,1,35,917,203,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/16a3ba4c.jpg,47,98,604,212,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/170c92d7.jpg,52,109,429,166,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/17277f6e.jpg,3,6,680,92,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1844225e.jpg,35,185,1010,346,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/18a72e92.jpg,2,11,1044,214,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/18b1f6e3.jpg,26,4,1039,213,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/18ef4f06.jpg,114,256,970,349,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/18efa7a3.jpg,7,102,519,189,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1952bc27.jpg,36,179,1041,361,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1974ae44.jpg,20,236,1028,437,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/198139ea.jpg,1,161,698,270,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/19fb1486.jpg,21,10,1031,163,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1a7aecbc.jpg,13,123,689,227,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1a91c63c.jpg,3,7,1015,196,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1ad5e93e.jpg,6,19,1040,191,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1ae163da.jpg,117,115,961,285,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1b4dab70.jpg,29,154,677,269,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1b51d186.jpg,2,9,870,161,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1b6ae6c9.jpg,12,125,1016,283,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1eaa9b1d.jpg,8,187,836,336,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1f882f6e.jpg,96,165,871,313,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1fbf1e83.jpg,1,106,1036,279,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/1fe41d3d.jpg,130,261,881,362,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2080ecb6.jpg,38,173,972,362,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/21b6fb1a.jpg,10,12,1039,203,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/2224f3d8.jpg,11,159,841,299,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/23262103.jpg,58,187,1019,313,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/236fa31d.jpg,15,122,1036,316,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/246db1e2.jpg,11,17,1032,210,whale
E:\Projects_2TB\2018_12_Whale_Identification/input/playground/train/24bb2882.jpg,4,15,1041,222,whale
